book_id,authors,year,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
456,Tennessee Williams,1947,A Streetcar Named Desire,3.97,194493,3436,11347,45238,74929,72033,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
431,Thomas Harris,1981,"Red Dragon (Hannibal Lecter, #1)",4.01,194013,3012,7790,43235,80662,70734,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
581,Marissa Meyer,2013,"Scarlet (The Lunar Chronicles, #2)",4.3,193766,1250,3669,25696,81461,100934,https://images.gr-assets.com/books/1470056982m/13206760.jpg,https://images.gr-assets.com/books/1470056982s/13206760.jpg
519,Scott Westerfeld,2005,"Pretties (Uglies, #2)",3.85,193405,3808,13664,52192,72804,61287,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
475,Gayle Forman,2011,"Where She Went (If I Stay, #2)",4.06,193141,2856,10629,43007,76839,85031,https://images.gr-assets.com/books/1347810457m/8492825.jpg,https://images.gr-assets.com/books/1347810457s/8492825.jpg
500,Meg Cabot,2000,"The Princess Diaries (The Princess Diaries, #1)",3.76,193140,5442,16659,57732,61651,59187,https://images.gr-assets.com/books/1355011082m/38980.jpg,https://images.gr-assets.com/books/1355011082s/38980.jpg
407,Ann Patchett,2001,Bel Canto,3.92,192330,4523,13395,43193,71190,67955,https://images.gr-assets.com/books/1352997328m/5826.jpg,https://images.gr-assets.com/books/1352997328s/5826.jpg
480,Philip Pullman,2000,"The Amber Spyglass (His Dark Materials, #3)",4.06,192315,4739,11883,39131,70648,91209,https://images.gr-assets.com/books/1329189152m/18122.jpg,https://images.gr-assets.com/books/1329189152s/18122.jpg
372,David Sedaris,2004,Dress Your Family in Corduroy and Denim,4.08,191923,2483,6620,37230,82749,75165,https://images.gr-assets.com/books/1352983006m/10176.jpg,https://images.gr-assets.com/books/1352983006s/10176.jpg
421,Paula McLain,2011,The Paris Wife,3.79,191850,3575,12959,53900,89887,47269,https://images.gr-assets.com/books/1320545874m/8683812.jpg,https://images.gr-assets.com/books/1320545874s/8683812.jpg
491,"P.C. Cast, Kristin Cast",2008,"Untamed (House of Night, #4)",3.95,191743,5701,13859,43080,56984,78726,https://images.gr-assets.com/books/1438037020m/2866718.jpg,https://images.gr-assets.com/books/1438037020s/2866718.jpg
374,Bill Bryson,2003,A Short History of Nearly Everything,4.19,191535,3514,7196,29992,71534,94131,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
583,Becca Fitzpatrick,2011,"Silence (Hush, Hush, #3)",4.16,190722,4217,9307,32161,55811,95842,https://images.gr-assets.com/books/1362408152m/10637766.jpg,https://images.gr-assets.com/books/1362408152s/10637766.jpg
429,Terry Pratchett,1983,"The Color of Magic (Discworld, #1; Rincewind #1)",3.97,190590,3601,11554,50463,81295,78701,https://images.gr-assets.com/books/1407111017m/34497.jpg,https://images.gr-assets.com/books/1407111017s/34497.jpg
527,Charlaine Harris,2002,"Living Dead in Dallas (Sookie Stackhouse, #2)",3.97,190565,1576,8771,50217,81598,67176,https://images.gr-assets.com/books/1329501808m/110494.jpg,https://images.gr-assets.com/books/1329501808s/110494.jpg
457,Elizabeth Kostova,2005,The Historian,3.77,190473,8554,18768,48197,68781,63229,https://images.gr-assets.com/books/1338298031m/10692.jpg,https://images.gr-assets.com/books/1338298031s/10692.jpg
422,J.K. Rowling,1998,"Harry Potter Boxset (Harry Potter, #1-7)",4.74,190050,1105,1285,7020,30666,164049,https://images.gr-assets.com/books/1392579059m/862041.jpg,https://images.gr-assets.com/books/1392579059s/862041.jpg
539,Colleen Hoover,2012,"Hopeless (Hopeless, #1)",4.34,189938,3520,6597,23251,56888,117521,https://images.gr-assets.com/books/1353489892m/15717943.jpg,https://images.gr-assets.com/books/1353489892s/15717943.jpg
542,C.S. Lewis,1954,"The Horse and His Boy (Chronicles of Narnia, #5)",3.9,189671,2752,13751,54684,68114,69879,https://images.gr-assets.com/books/1388210968m/84119.jpg,https://images.gr-assets.com/books/1388210968s/84119.jpg
636,Mark Cotta Vaz,2011,"The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #4)",4.3,188136,2655,6588,29411,42475,107145,https://images.gr-assets.com/books/1327904795m/11260526.jpg,https://images.gr-assets.com/books/1327904795s/11260526.jpg
473,Tana French,2007,"In the Woods (Dublin Murder Squad, #1)",3.74,188024,6553,15636,51430,77182,50920,https://images.gr-assets.com/books/1348442606m/237209.jpg,https://images.gr-assets.com/books/1348442606s/237209.jpg
401,Ernest Hemingway,1929,A Farewell to Arms,3.79,186613,6224,16181,50604,77096,57418,https://images.gr-assets.com/books/1313714836m/10799.jpg,https://images.gr-assets.com/books/1313714836s/10799.jpg
453,Charles Frazier,1997,Cold Mountain,3.83,185979,6078,14021,43914,68143,57981,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
469,"Newt Scamander, J.K. Rowling, Albus Dumbledore",2001,Fantastic Beasts and Where to Find Them,3.95,185928,2847,13155,52573,64027,76863,https://images.gr-assets.com/books/1303738520m/41899.jpg,https://images.gr-assets.com/books/1303738520s/41899.jpg
420,Nicholas Sparks,1998,Message in a Bottle,3.95,185116,4500,11979,44190,59999,71333,https://images.gr-assets.com/books/1163789140m/3478.jpg,https://images.gr-assets.com/books/1163789140s/3478.jpg
493,C.S. Lewis,1952,Mere Christianity,4.31,184759,4215,6220,23223,54958,109817,https://images.gr-assets.com/books/1468102872m/11138.jpg,https://images.gr-assets.com/books/1468102872s/11138.jpg
383,James Frey,2003,A Million Little Pieces,3.62,184241,9619,18950,51504,63727,46131,https://images.gr-assets.com/books/1483206985m/1241.jpg,https://images.gr-assets.com/books/1483206985s/1241.jpg
378,Jhumpa Lahiri,2003,The Namesake,3.96,184211,1926,8889,42552,81043,58493,https://images.gr-assets.com/books/1480106986m/33917.jpg,https://images.gr-assets.com/books/1480106986s/33917.jpg
490,Art Spiegelman,1985,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",4.35,184007,2822,4801,21104,56900,105988,https://images.gr-assets.com/books/1327884972m/15196.jpg,https://images.gr-assets.com/books/1327884972s/15196.jpg
380,"Haruki Murakami, Jay Rubin",1987,Norwegian Wood,4.02,183988,2927,10416,41293,87041,76140,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
400,William Gibson,1984,Neuromancer,3.88,183878,9313,14728,40328,65376,72672,https://images.gr-assets.com/books/1167348726m/22328.jpg,https://images.gr-assets.com/books/1167348726s/22328.jpg
459,"Fredrik Backman, Henning Koch",2012,A Man Called Ove,4.35,183777,2589,5734,25138,81377,128602,https://images.gr-assets.com/books/1405259930m/18774964.jpg,https://images.gr-assets.com/books/1405259930s/18774964.jpg
441,Stephen King,2009,Under the Dome,3.89,183292,4863,12998,44938,74323,64200,https://images.gr-assets.com/books/1268982908m/6320534.jpg,https://images.gr-assets.com/books/1268982908s/6320534.jpg
497,Anna Sewell,1877,Black Beauty,3.94,183255,3633,11665,47165,62472,70270,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
461,Pearl S. Buck,1931,"The Good Earth (House of Earth, #1)",3.97,182220,5262,11487,38413,67056,71187,https://images.gr-assets.com/books/1312497600m/1078.jpg,https://images.gr-assets.com/books/1312497600s/1078.jpg
404,William Landay,2012,Defending Jacob,3.97,182025,2777,8608,42024,87107,61550,https://images.gr-assets.com/books/1329612158m/11367726.jpg,https://images.gr-assets.com/books/1329612158s/11367726.jpg
525,Lauren Oliver,2012,"Pandemonium (Delirium, #2)",4.07,181656,3024,8570,35845,69351,74854,https://images.gr-assets.com/books/1310371414m/9593911.jpg,https://images.gr-assets.com/books/1310371414s/9593911.jpg
563,Charlaine Harris,2003,"Club Dead (Sookie Stackhouse, #3)",4.03,181323,1179,6594,44594,78129,67062,https://images.gr-assets.com/books/1329501590m/140082.jpg,https://images.gr-assets.com/books/1329501590s/140082.jpg
468,Zora Neale Hurston,1937,Their Eyes Were Watching God,3.87,181106,5743,14231,44676,69779,63835,https://images.gr-assets.com/books/1368072803m/37415.jpg,https://images.gr-assets.com/books/1368072803s/37415.jpg
643,"P.C. Cast, Kristin Cast",2008,"Chosen (House of Night, #3)",3.9,180961,5974,14466,42946,53682,71482,https://images.gr-assets.com/books/1393192825m/1326258.jpg,https://images.gr-assets.com/books/1393192825s/1326258.jpg
445,S.J. Watson,2011,Before I Go to Sleep,3.87,180896,3703,12436,51695,84940,60362,https://images.gr-assets.com/books/1358353512m/9736930.jpg,https://images.gr-assets.com/books/1358353512s/9736930.jpg
501,Alexander McCall Smith,1998,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",3.75,180320,6389,14860,49558,66723,51728,https://images.gr-assets.com/books/1459953654m/7061.jpg,https://images.gr-assets.com/books/1459953654s/7061.jpg
541,Sarah Dessen,2004,The Truth About Forever,4.13,179415,2686,7512,33156,59958,80385,https://images.gr-assets.com/books/1362767907m/51737.jpg,https://images.gr-assets.com/books/1362767907s/51737.jpg
398,Eric Schlosser,2001,Fast Food Nation: The Dark Side of the All-American Meal,3.73,179347,7881,12314,47602,69009,46555,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
561,"Norton Juster, Jules Feiffer",1961,The Phantom Tollbooth,4.22,178432,2848,6922,27918,56237,91467,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
478,"Daniel Defoe, Gerald McCann, Virginia Woolf",1719,Robinson Crusoe,3.66,178188,6429,18126,58497,67140,46673,https://images.gr-assets.com/books/1403180114m/2932.jpg,https://images.gr-assets.com/books/1403180114s/2932.jpg
405,Kurt Vonnegut Jr.,1973,Breakfast of Champions,4.08,178154,2137,7189,34421,72558,70872,https://images.gr-assets.com/books/1327934446m/4980.jpg,https://images.gr-assets.com/books/1327934446s/4980.jpg
397,"Patrick Süskind, John E. Woods",1985,Perfume: The Story of a Murderer,4.0,178135,5659,12862,41804,78658,83771,https://images.gr-assets.com/books/1409112276m/343.jpg,https://images.gr-assets.com/books/1409112276s/343.jpg
463,Diana Gabaldon,1992,"Dragonfly in Amber (Outlander, #2)",4.31,178110,1200,4958,27491,70976,106364,https://images.gr-assets.com/books/1456114344m/5364.jpg,https://images.gr-assets.com/books/1456114344s/5364.jpg
607,Cassandra Clare,2014,"City of Heavenly Fire (The Mortal Instruments, #6)",4.48,177796,1683,4287,18763,49304,129288,https://images.gr-assets.com/books/1460477794m/8755785.jpg,https://images.gr-assets.com/books/1460477794s/8755785.jpg
270,"Daphne du Maurier, Sally Beauman",1938,Rebecca,4.2,177384,4565,10900,49263,112768,152100,https://images.gr-assets.com/books/1327871977m/12873.jpg,https://images.gr-assets.com/books/1327871977s/12873.jpg
632,Tahereh Mafi,2011,"Shatter Me (Shatter Me, #1)",4.01,176433,7715,12475,34344,61578,84188,https://images.gr-assets.com/books/1310649047m/10429045.jpg,https://images.gr-assets.com/books/1310649047s/10429045.jpg
496,Jean M. Auel,1980,"The Clan of the Cave Bear (Earth's Children, #1)",4.02,176062,3977,10151,37279,63914,72553,https://images.gr-assets.com/books/1385331302m/1295.jpg,https://images.gr-assets.com/books/1385331302s/1295.jpg
442,Neal Stephenson,1992,Snow Crash,4.02,175883,7982,10158,29605,61336,78211,https://images.gr-assets.com/books/1477624625m/830.jpg,https://images.gr-assets.com/books/1477624625s/830.jpg
481,Terry Goodkind,1994,"Wizard's First Rule (Sword of Truth, #1)",4.13,175771,6176,9386,27430,55921,89246,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
530,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",1598,Much Ado About Nothing,4.06,175616,2305,7837,37688,66480,71392,https://images.gr-assets.com/books/1327885569m/12957.jpg,https://images.gr-assets.com/books/1327885569s/12957.jpg
600,Lauren Kate,2010,"Torment (Fallen, #2)",3.89,174393,5367,14327,41971,52983,66736,https://images.gr-assets.com/books/1362339749m/7740152.jpg,https://images.gr-assets.com/books/1362339749s/7740152.jpg
577,Natalie Babbitt,1975,Tuck Everlasting,3.85,174280,3823,12462,46988,64213,56570,https://images.gr-assets.com/books/1445184695m/84981.jpg,https://images.gr-assets.com/books/1445184695s/84981.jpg
579,P.D. Eastman,1960,Are You My Mother?,4.16,174204,3986,8065,31523,45916,88319,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
488,Stephen King,1996,The Green Mile,4.42,173950,725,3044,19770,59813,107757,https://images.gr-assets.com/books/1373903563m/11566.jpg,https://images.gr-assets.com/books/1373903563s/11566.jpg
586,Libba Bray,2003,"A Great and Terrible Beauty (Gemma Doyle, #1)",3.79,173613,6620,16645,44166,56502,58174,https://images.gr-assets.com/books/1284558475m/3682.jpg,https://images.gr-assets.com/books/1284558475s/3682.jpg
545,"Margery Williams Bianco, William   Nicholson",1922,The Velveteen Rabbit,4.29,173469,2438,5354,26752,52991,99151,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
487,Michael Crichton,1969,The Andromeda Strain,3.87,173186,1599,9379,48894,69876,49169,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
455,Emily Giffin,2005,"Something Blue (Darcy & Rachel, #2)",3.92,172417,2164,9144,44161,68226,54834,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
569,James Patterson,2005,"The Angel Experiment (Maximum Ride, #1)",4.08,172302,4747,9858,32564,54067,81799,https://images.gr-assets.com/books/1339277875m/13152.jpg,https://images.gr-assets.com/books/1339277875s/13152.jpg
559,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",1891,Tess of the D'Urbervilles,3.77,171599,8364,16185,44317,64689,57110,https://images.gr-assets.com/books/1497218117m/32261.jpg,https://images.gr-assets.com/books/1497218117s/32261.jpg
408,Jared Diamond,1997,"Guns, Germs, and Steel: The Fates of Human Societies",4.0,171558,4352,9752,35299,68549,67491,https://images.gr-assets.com/books/1453215833m/1842.jpg,https://images.gr-assets.com/books/1453215833s/1842.jpg
513,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",1971,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,4.42,171384,2958,3872,17731,44665,109496,https://images.gr-assets.com/books/1320418824m/561909.jpg,https://images.gr-assets.com/books/1320418824s/561909.jpg
472,Viktor E. Frankl,1946,Man's Search for Meaning,4.33,171281,2161,4948,23224,59644,103774,https://images.gr-assets.com/books/1467136625m/4069.jpg,https://images.gr-assets.com/books/1467136625s/4069.jpg
503,Arthur C. Clarke,1968,"2001: A Space Odyssey (Space Odyssey, #1)",4.12,170841,2050,6387,32236,67831,72157,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
426,"John Kennedy Toole, Walker Percy",1980,A Confederacy of Dunces,3.89,170776,10993,15078,31369,54306,73645,https://images.gr-assets.com/books/1436747103m/310612.jpg,https://images.gr-assets.com/books/1436747103s/310612.jpg
448,Rick Warren,2002,The Purpose Driven Life: What on Earth Am I Here for?,3.9,170491,9635,13051,34305,48395,71077,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
602,"C.S. Lewis, Pauline Baynes",1953,"The Silver Chair (Chronicles of Narnia, #4)",3.95,170453,1580,9479,47180,65697,61412,https://images.gr-assets.com/books/1336139237m/65641.jpg,https://images.gr-assets.com/books/1336139237s/65641.jpg
509,Sophie Kinsella,2008,Remember Me?,3.76,170096,3877,12970,52917,65379,47438,https://images.gr-assets.com/books/1276963901m/1358844.jpg,https://images.gr-assets.com/books/1276963901s/1358844.jpg
631,Charlaine Harris,2005,"Dead as a Doornail (Sookie Stackhouse, #5)",4.01,169560,969,6113,42398,69792,59884,https://images.gr-assets.com/books/1468562419m/170210.jpg,https://images.gr-assets.com/books/1468562419s/170210.jpg
518,"J.M. Barrie, Michael Hague",1904,Peter Pan,4.1,169306,2488,8076,38675,65507,81613,https://images.gr-assets.com/books/1337714526m/34268.jpg,https://images.gr-assets.com/books/1337714526s/34268.jpg
440,Ken Follett,2010,"Fall of Giants (The Century Trilogy, #1)",4.26,168911,2009,5158,24893,68375,90043,https://images.gr-assets.com/books/1470384630m/7315573.jpg,https://images.gr-assets.com/books/1470384630s/7315573.jpg
529,"Jonathan Swift, Robert DeMaria Jr.",1726,Gulliver's Travels,3.55,168727,5995,19839,63680,61509,37276,https://images.gr-assets.com/books/1427829692m/7733.jpg,https://images.gr-assets.com/books/1427829692s/7733.jpg
523,Tim O'Brien,1990,The Things They Carried,4.12,168678,2623,7845,30102,65204,75385,https://images.gr-assets.com/books/1424663847m/133518.jpg,https://images.gr-assets.com/books/1424663847s/133518.jpg
494,Donna Tartt,1992,The Secret History,4.07,168405,3685,9750,32410,66858,76893,https://images.gr-assets.com/books/1451554846m/29044.jpg,https://images.gr-assets.com/books/1451554846s/29044.jpg
482,Kathleen Grissom,2010,The Kitchen House,4.18,168082,1830,5689,26149,71058,74551,https://images.gr-assets.com/books/1463229128m/6837103.jpg,https://images.gr-assets.com/books/1463229128s/6837103.jpg
498,"Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude",1869,War and Peace,4.11,168037,4952,9691,31876,60043,86430,https://images.gr-assets.com/books/1413215930m/656.jpg,https://images.gr-assets.com/books/1413215930s/656.jpg
437,Sue Monk Kidd,2014,The Invention of Wings,4.23,168006,1466,4021,25745,80524,82018,https://images.gr-assets.com/books/1386699861m/18079776.jpg,https://images.gr-assets.com/books/1386699861s/18079776.jpg
626,Chris Van Allsburg,1985,The Polar Express,4.29,168001,2857,6268,23676,42383,93663,https://images.gr-assets.com/books/1356707942m/420282.jpg,https://images.gr-assets.com/books/1356707942s/420282.jpg
538,John Berendt,1994,Midnight in the Garden of Good and Evil,3.9,167997,2332,9145,42827,70546,50831,https://images.gr-assets.com/books/1427166915m/386187.jpg,https://images.gr-assets.com/books/1427166915s/386187.jpg
842,Sarah J. Maas,2015,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",4.29,167848,3499,6586,22541,56042,100055,https://images.gr-assets.com/books/1491595796m/16096824.jpg,https://images.gr-assets.com/books/1491595796s/16096824.jpg
430,"Haruki Murakami, Philip Gabriel",2002,Kafka on the Shore,4.13,167593,2593,7557,30809,75564,78842,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
465,Jennifer Weiner,2002,In Her Shoes,3.78,167400,3345,11596,50482,64358,44557,https://images.gr-assets.com/books/1435252471m/14758.jpg,https://images.gr-assets.com/books/1435252471s/14758.jpg
511,Patricia Cornwell,1990,"Postmortem (Kay Scarpetta, #1)",4.01,167379,2760,6662,37396,66098,60129,https://images.gr-assets.com/books/1341835831m/6534.jpg,https://images.gr-assets.com/books/1341835831s/6534.jpg
476,John Irving,1978,The World According to Garp,4.07,167106,3098,7716,31528,67942,68794,https://images.gr-assets.com/books/1447234581m/7069.jpg,https://images.gr-assets.com/books/1447234581s/7069.jpg
499,Bret Easton Ellis,1991,American Psycho,3.81,166083,8639,13632,36830,61550,56458,https://images.gr-assets.com/books/1436934349m/28676.jpg,https://images.gr-assets.com/books/1436934349s/28676.jpg
438,Liane Moriarty,2009,What Alice Forgot,4.05,165704,1599,6071,38562,93941,65605,https://images.gr-assets.com/books/1377159022m/6469165.jpg,https://images.gr-assets.com/books/1377159022s/6469165.jpg
412,Gary Chapman,1990,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,4.23,165675,2672,6275,29306,63108,94077,https://images.gr-assets.com/books/1369401342m/567795.jpg,https://images.gr-assets.com/books/1369401342s/567795.jpg
439,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",1987,A Brief History of Time,4.12,165628,2487,6028,30632,70364,71899,https://images.gr-assets.com/books/1333578746m/3869.jpg,https://images.gr-assets.com/books/1333578746s/3869.jpg
436,Arundhati Roy,1997,The God of Small Things,3.91,165378,5833,12631,37349,61880,64434,https://images.gr-assets.com/books/1436217001m/9777.jpg,https://images.gr-assets.com/books/1436217001s/9777.jpg
681,"Laura Ingalls Wilder, Garth Williams",1932,"Little House in the Big Woods (Little House, #1)",4.16,165127,2773,5952,31155,57916,80195,https://images.gr-assets.com/books/1475195170m/8337.jpg,https://images.gr-assets.com/books/1475195170s/8337.jpg
750,Jennifer L. Armentrout,2011,"Obsidian (Lux, #1)",4.23,164832,4284,6932,23256,50731,91093,https://images.gr-assets.com/books/1328275091m/12578077.jpg,https://images.gr-assets.com/books/1328275091s/12578077.jpg
580,E.H. Gombrich,1950,The Story of Art,3.83,164708,12639,13426,32492,39357,68539,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
502,"Robert Kirkman, Tony Moore",2004,"The Walking Dead, Vol. 01: Days Gone Bye",4.3,164530,3685,5008,20273,47455,91384,https://images.gr-assets.com/books/1389233242m/138398.jpg,https://images.gr-assets.com/books/1389233242s/138398.jpg
492,Orson Scott Card,1986,"Speaker for the Dead (Ender's Saga, #2)",4.04,164287,1855,8031,36323,70924,65631,https://images.gr-assets.com/books/1295660894m/7967.jpg,https://images.gr-assets.com/books/1295660894s/7967.jpg
652,Charlaine Harris,2006,"Definitely Dead (Sookie Stackhouse, #6)",4.02,163054,1028,6116,40058,66966,58787,https://images.gr-assets.com/books/1468562748m/140079.jpg,https://images.gr-assets.com/books/1468562748s/140079.jpg
477,Lee Child,1997,"Killing Floor (Jack Reacher, #1)",4.04,162972,2652,7160,35471,71953,65467,https://images.gr-assets.com/books/1399313258m/78129.jpg,https://images.gr-assets.com/books/1399313258s/78129.jpg
474,Richard Dawkins,2006,The God Delusion,3.89,162740,9571,11019,31723,60769,63692,https://images.gr-assets.com/books/1347220693m/14743.jpg,https://images.gr-assets.com/books/1347220693s/14743.jpg
624,Charlaine Harris,2007,"All Together Dead (Sookie Stackhouse, #7)",4.05,162689,1127,5785,37956,66515,62271,https://images.gr-assets.com/books/1417964062m/140075.jpg,https://images.gr-assets.com/books/1417964062s/140075.jpg
510,Robert Jordan,1990,"The Great Hunt (Wheel of Time, #2)",4.2,162595,1824,5059,25119,64494,76004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
601,Beatrix Potter,1901,The Tale of Peter Rabbit,4.17,162373,2294,6298,30659,48594,77625,https://images.gr-assets.com/books/1485118382m/19321.jpg,https://images.gr-assets.com/books/1485118382s/19321.jpg
460,Cassandra Clare,2013,"Clockwork Princess (The Infernal Devices, #3)",4.59,162099,1935,3804,16964,49313,175968,https://images.gr-assets.com/books/1436788488m/18335634.jpg,https://images.gr-assets.com/books/1436788488s/18335634.jpg
774,Marissa Meyer,2014,"Cress (The Lunar Chronicles, #3)",4.46,162069,866,2056,14772,56494,103278,https://images.gr-assets.com/books/1470057005m/13206828.jpg,https://images.gr-assets.com/books/1470057005s/13206828.jpg
505,"Tim LaHaye, Jerry B. Jenkins",1995,"Left Behind (Left Behind, #1)",3.81,161173,12626,13163,31144,43391,64697,https://images.gr-assets.com/books/1406505054m/27523.jpg,https://images.gr-assets.com/books/1406505054s/27523.jpg
564,Ned Vizzini,2006,It's Kind of a Funny Story,4.14,161001,2018,6246,28680,58548,70221,https://images.gr-assets.com/books/1420629730m/248704.jpg,https://images.gr-assets.com/books/1420629730s/248704.jpg
549,Don Freeman,1948,Corduroy,4.28,160860,1966,5326,25357,42664,87024,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
591,"Sherman Alexie, Ellen Forney",2007,The Absolutely True Diary of a Part-Time Indian,4.11,160607,3502,7316,26704,62780,71190,https://images.gr-assets.com/books/1327908992m/693208.jpg,https://images.gr-assets.com/books/1327908992s/693208.jpg
752,Sarah J. Maas,2013,"Crown of Midnight (Throne of Glass, #2)",4.49,160485,1092,2478,14391,52781,113639,https://images.gr-assets.com/books/1391580481m/17167166.jpg,https://images.gr-assets.com/books/1391580481s/17167166.jpg
458,Emily St. John Mandel,2014,Station Eleven,4.02,160466,4039,8449,33537,77755,65600,https://images.gr-assets.com/books/1451446835m/20170404.jpg,https://images.gr-assets.com/books/1451446835s/20170404.jpg
467,Junot Díaz,2007,The Brief Wondrous Life of Oscar Wao,3.89,160330,5212,12924,37298,67080,58610,https://images.gr-assets.com/books/1391409748m/297673.jpg,https://images.gr-assets.com/books/1391409748s/297673.jpg
512,Edgar Allan Poe,1849,The Complete Stories and Poems,4.37,160063,1247,2923,19028,49902,87226,https://images.gr-assets.com/books/1327942676m/23919.jpg,https://images.gr-assets.com/books/1327942676s/23919.jpg
684,Rick Riordan,2013,"The House of Hades (The Heroes of Olympus, #4)",4.54,159774,698,1916,12999,45501,114293,https://images.gr-assets.com/books/1464201430m/12127810.jpg,https://images.gr-assets.com/books/1464201430s/12127810.jpg
547,"H.G. Wells, Arthur C. Clarke",1897,The War of the Worlds,3.8,159752,2843,11418,51466,69720,45990,https://images.gr-assets.com/books/1320391644m/8909.jpg,https://images.gr-assets.com/books/1320391644s/8909.jpg
608,"Robert Munsch, Sheila McGraw",1986,Love You Forever,4.34,159703,5949,6288,16941,29626,103203,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
